OBJECTID,PARCEL_SYS,PARCEL_TYP,PARCEL_LAB,PARCEL_NM,REVERSION_,OWN_RIGHT_,SURFACE_RI,MINERAL_RI,TIMBER_RIG,SURFACE_TR,MINERAL_TR,TIMBER_TRU,OWNER_AGEN,STEWARD_AG,MANAGER_AG,TIMBER_OWN,TIMBER_EXP,ORIGINAL_P,COUNTY_JUR,COUNTY_PAR,REGION_JUR,HCP_JURISD,HCP_DESG_C,HCP_DESG_D,HCP_WITHDR,PARCEL_DES,EDIT_DATE,EDIT_STATU,EDIT_WHO,EASEMENT_T,PARCEL_ACQ,PARCEL_DIS,SHAPE.AREA,SHAPE.LEN
9786,6770,1,,,N,N,Y,Y,Y,"3","3","3",58706,63986,63986,,,,16,,200,,"1",1997/01/30 03:00:00.000,,,2011/06/29 03:00:00.000,"1",jdug490,,,,2971094.493174999952316,8673.932846375329973
13832,13503,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,200,,"1",1997/01/30 03:00:00.000,,,2017/01/04 20:38:09.000,"1",JDUG490,,,,728087.125367000000551,4247.511003560750396
5578,105,1,,,N,N,Y,Y,Y,"3","3","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,,2015/06/24 21:04:38.000,"1",JDUG490,,,,878170.964311499963515,3989.849505380250321
18222,117452,2,,,N,N,Y,N,Y,"3","3","3",999999,999999,999999,,,,14,,900,,"2",1997/01/30 03:00:00.000,2017/03/17 03:00:00.000,,2017/05/31 20:32:35.000,"0",JDUG490,,86-000393,02-093017,65912.630950499995379,2386.718653428740254
18325,116674,2,,,N,N,Y,N,Y,"3","3","3",999999,999999,999999,,,,14,,400,,"2",1997/01/30 03:00:00.000,2017/03/16 03:00:00.000,,2017/05/31 20:32:35.000,"0",JDUG490,,86-000393,02-093017,61910.862889500000165,2026.084959691469976
18576,117436,2,,,N,N,Y,N,Y,"3","3","3",999999,999999,999999,,,,14,,400,,"2",1997/01/30 03:00:00.000,2017/03/17 03:00:00.000,,2017/05/31 20:32:35.000,"0",JDUG490,,86-000393,02-093017,1186406.132461499888450,4773.192062015101328
11784,116676,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,,2018/03/14 20:26:50.000,"1",TSTE490,,,,1424173.892098499694839,6962.496031203770144
13005,117439,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,EDIT SPLIT 116676,2018/03/14 20:26:50.000,"1",TSTE490,,,,1922.854681000000028,370.850479951210048
13927,13937,1,,,N,N,Y,Y,Y,"3","3","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,,2018/03/14 20:26:50.000,"1",TSTE490,,86-000393,,1152699.890667499974370,5772.241663661679922
14126,13941,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,900,,"1",1997/01/30 03:00:00.000,,,2014/07/03 20:49:20.000,"1",JDUG490,,,,76833.549055499999668,1410.494793152789953
14945,13441,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,3,"1",1997/01/30 03:00:00.000,,,2018/03/14 20:26:50.000,"1",TSTE490,,,,3256960.568797000218183,7745.252100947870531
15108,13939,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,,2016/05/11 19:52:28.000,"1",JDUG490,,,,27831881.760625500231981,21060.538606671398156
15629,116675,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,,2017/05/31 20:32:35.000,"1",JDUG490,,86-000393,,19237702.768026500940323,17419.478633115402772
15799,13942,2,,,N,N,Y,Y,Y,"3","3","3",999999,999999,999999,,,,14,,400,,"1",1997/01/30 03:00:00.000,,,2018/03/14 20:26:50.000,"0",TSTE490,,86-000393,02-093017,113174.807146999999532,2042.345147925070023
16005,117440,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,,"1",1997/01/30 03:00:00.000,,EDIT SPLIT 116676,2018/03/14 20:26:50.000,"1",TSTE490,,,,110010.809873000005609,4550.361680599260580
16075,13440,1,,,N,N,Y,N,Y,"3","0","3",58706,63986,63986,,,,14,,400,3,"1",1997/01/30 03:00:00.000,,,2018/03/14 20:26:50.000,"1",TSTE490,,,,4695805.042038500308990,10050.335669728201538
16088,13943,2,,,N,N,Y,Y,Y,"3","0","3",999999,999999,999999,,,,14,,900,,"1",1997/01/30 03:00:00.000,,EDIT CORRECTION MERGE PCL 116673,2018/03/14 20:26:50.000,"0",TSTE490,,86-000393,02-093017,409465.666296500014141,3322.753945402780118
